"00310"	"BANCO DEL SOL S.A."	"202406"	"100010000000"	"A C T I V O"	29836978.00	65930168.00	123412653.00	135518618.00	154739335.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010100000"	"   Efectivo y deposito en bancos"	1135456.00	1040440.00	1106766.00	6057756.00	5957231.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010200000"	"   Títulos Públicos y Privados"	7577519.00	10751100.00	31954189.00	39147115.00	47482289.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010300000"	"   Préstamos"	9845003.00	17422332.00	18349983.00	21527678.00	26958115.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010302000"	"      Sector Financiero"	0.00	0.00	0.00	70077.00	0.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	10047668.00	17911095.00	19800408.00	23267930.00	28890000.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303001"	"         Adelantos"	153723.00	98864.00	468410.00	442546.00	430047.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303005"	"         Doc a sola firma, descont. y comprados"	12221751.00	17707545.00	15277169.00	15970398.00	19686162.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303010"	"         Hipotecarios"	0.00	0.00	700000.00	700000.00	697768.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303015"	"         Prendarios"	108751.00	1958136.00	2458032.00	3863350.00	5723789.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303020"	"         Personales"	1307595.00	3151325.00	4621932.00	5734190.00	6568575.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303030"	"         Otros"	109072.00	588402.00	654433.00	744082.00	740640.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	716711.00	2434413.00	2562476.00	2714105.00	2603617.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303055"	"         Intereses documentados"	-4604931.00	-8170557.00	-7130491.00	-7192184.00	-8012288.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010303060"	"         Ajustes NIIF"	34996.00	142967.00	188447.00	291443.00	451690.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010304000"	"      Previsiones"	-202665.00	-488763.00	-1450425.00	-1810329.00	-1931885.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010400000"	"   Otros Cred.por Interm.Finan."	3909960.00	16937210.00	36377385.00	31465725.00	35355486.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010700000"	"   Créditos Diversos"	1856080.00	837161.00	3809383.00	3962857.00	3880103.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100010800000"	"   Propiedad, plantas y equipo"	145463.00	709502.00	1134953.00	1182102.00	1188617.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100011000000"	"   Activos Intangibles"	5366678.00	18232423.00	30679568.00	32172252.00	33917091.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100011200000"	"   Partidas Pend. de Imputación"	819.00	0.00	426.00	3133.00	403.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020000000"	"P A S I V O"	22263540.00	44068658.00	89427891.00	99299807.00	116021769.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020100000"	"   Depósitos"	20847737.00	39871228.00	81558206.00	91061755.00	98995941.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020101000"	"      Sector Público no financiero"	2296563.00	9866179.00	10995619.00	10995317.00	10995310.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103000"	"      Sector Privado no Financiero y Residentes en el Ext."	18551174.00	30005049.00	70562587.00	80066438.00	88000631.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103001"	"         Cuentas corrientes"	9153839.00	15384013.00	45661809.00	60269576.00	70195928.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103005"	"         Caja de ahorros"	2862196.00	5975024.00	7394493.00	8988277.00	10903303.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103010"	"         Plazo fijo e inversiones a plazo"	6189328.00	7520310.00	15828425.00	9683015.00	6101383.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103015"	"         Otros"	62953.00	43840.00	115182.00	123359.00	124204.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020103020"	"         Intereses y dif. cotiz. deveng. a pagar"	282858.00	1081862.00	1562678.00	1002211.00	675813.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020200000"	"   Otras Oblig.por Intermed. Financ."	270089.00	743733.00	2596978.00	2442276.00	11347462.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020300000"	"   Obligaciones Diversas"	1144025.00	3450442.00	5268546.00	5788267.00	5667370.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020400000"	"   Provisiones"	1200.00	2245.00	354.00	3954.00	3954.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100020600000"	"   Partidas Pendientes de Imputación"	489.00	1010.00	3807.00	3555.00	7042.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100030000000"	"P A T R I M O N I O   N E T O"	7573438.00	21861510.00	33984762.00	36218811.00	38717566.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100030100000"	"   Capital, Aportes, Reservas y ORI acumulado"	16907785.00	55586527.00	93357484.00	98756400.00	105342705.00
"00310"	"BANCO DEL SOL S.A."	"202406"	"100030600000"	"   Resultados no asignados"	-9334347.00	-33725017.00	-59372722.00	-62537589.00	-66625139.00
