"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010000000"	"A C T I V O"	12483046212.00	38580430059.00	75806607402.00	80990400388.00	81030841632.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010100000"	"   Efectivo y deposito en bancos"	1338599653.00	4652095980.00	7654931634.00	7407000500.00	8354201617.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010200000"	"   Títulos Públicos y Privados"	5795744513.00	11703320338.00	29848491469.00	30942893485.00	30969609505.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010300000"	"   Préstamos"	3251253938.00	7708718125.00	22835025032.00	24437788747.00	26592597498.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010301000"	"      Sector Público no Financiero"	186204559.00	478810785.00	1039573365.00	1052996227.00	1087541362.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010302000"	"      Sector Financiero"	5359321.00	10455065.00	60061644.00	87616105.00	106855389.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	3247422486.00	7982188664.00	22377032500.00	23851260971.00	25995945142.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303001"	"         Adelantos"	97400327.00	207598508.00	409277316.00	485048282.00	581762966.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303005"	"         Doc a sola firma, descont. y comprados"	727059619.00	1951921643.00	7376459547.00	7617822541.00	8124933722.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303010"	"         Hipotecarios"	312239928.00	534503018.00	897692955.00	1009242223.00	1150722764.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303015"	"         Prendarios"	165168674.00	223098343.00	739977607.00	779156765.00	844157456.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303020"	"         Personales"	389909160.00	709439429.00	3068659483.00	3439594034.00	3805504656.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303030"	"         Otros"	872910208.00	2564602072.00	5344964230.00	5791556831.00	6591569111.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	730779390.00	1961816097.00	4935473692.00	5137347921.00	5316106727.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303050"	"         Cobros no aplicados"	-1174535.00	-2502647.00	-3688473.00	-3685743.00	-4628484.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303055"	"         Intereses documentados"	-25490691.00	-91985587.00	-209190857.00	-215926889.00	-217779198.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010303060"	"         Ajustes NIIF"	-21379594.00	-76302212.00	-182593000.00	-188894994.00	-196404578.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010304000"	"      Previsiones"	-187732428.00	-762736389.00	-641642477.00	-554084556.00	-597744395.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010400000"	"   Otros Cred.por Interm.Finan."	1120959747.00	10505517680.00	8672900572.00	11165520421.00	7825850960.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010500000"	"   Credito por arrendamiento financiero"	13330376.00	27993030.00	57503257.00	65679616.00	69889734.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010600000"	"   Part. en otras Sociedades"	180056462.00	661097346.00	1234046598.00	1292479700.00	1421639485.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010600005"	"      En entidades financieras"	38098556.00	134166280.00	211309800.00	222575913.00	238537819.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010600020"	"      Otras"	142086293.00	527280108.00	1023398986.00	1070565975.00	1183763692.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010600030"	"      Deterioro de valor"	-128387.00	-349042.00	-662188.00	-662188.00	-662026.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010700000"	"   Créditos Diversos"	105926415.00	1014204575.00	1249185558.00	1345274362.00	1430480558.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010800000"	"   Propiedad, plantas y equipo"	507713236.00	1526284430.00	3068120450.00	3116472676.00	3097785346.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100010900000"	"   Bienes Diversos"	17413192.00	67067605.00	136858077.00	138062926.00	139590060.00
"AA110"	"BANCOS PÚBLICOS"	"202412"	"100011000000"	"   Activos Intangibles"	20426012.00	62236112.00	166332609.00	168590518.00	182786602.00
