"AA100"	"BANCOS"	"202412"	"100010000000"	"A C T I V O"	31780098176.00	96580472537.00	193763179193.0	201137593905.0	206430362975.0
"AA100"	"BANCOS"	"202412"	"100010100000"	"   Efectivo y deposito en bancos"	4222072816.00	14989900536.00	35174430228.00	32769979556.00	33035984938.00
"AA100"	"BANCOS"	"202412"	"100010200000"	"   Títulos Públicos y Privados"	13414729675.00	23802776113.00	62996585296.00	64911462653.00	65599413324.00
"AA100"	"BANCOS"	"202412"	"100010300000"	"   Préstamos"	8403850357.00	21055374149.00	60971374261.00	65630695742.00	72634334104.00
"AA100"	"BANCOS"	"202412"	"100010301000"	"      Sector Público no Financiero"	205217554.00	534981568.00	1198989398.00	1214584741.00	1292356221.00
"AA100"	"BANCOS"	"202412"	"100010302000"	"      Sector Financiero"	101348532.00	261275863.00	1177998122.00	1223303053.00	1364659975.00
"AA100"	"BANCOS"	"202412"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	8458930157.00	21435516340.00	60264147773.00	64913026140.00	71871775198.00
"AA100"	"BANCOS"	"202412"	"100010303001"	"         Adelantos"	709668568.00	1654568665.00	4306254017.00	4641350288.00	4788233384.00
"AA100"	"BANCOS"	"202412"	"100010303005"	"         Doc a sola firma, descont. y comprados"	1918793159.00	5110985273.00	16426437368.00	17600697022.00	19726666939.00
"AA100"	"BANCOS"	"202412"	"100010303010"	"         Hipotecarios"	410721223.00	710729143.00	1452851713.00	1734134651.00	2107892614.00
"AA100"	"BANCOS"	"202412"	"100010303015"	"         Prendarios"	383622974.00	941728286.00	2705772794.00	2912694910.00	3268782210.00
"AA100"	"BANCOS"	"202412"	"100010303020"	"         Personales"	1006159032.00	1817355791.00	7542866383.00	8514274241.00	9421465301.00
"AA100"	"BANCOS"	"202412"	"100010303030"	"         Otros"	3052751562.00	8495250263.00	21271051824.00	22659320086.00	25493349777.00
"AA100"	"BANCOS"	"202412"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	1126997560.00	3231661055.00	7419451777.00	7757034754.00	8028110558.00
"AA100"	"BANCOS"	"202412"	"100010303050"	"         Cobros no aplicados"	-1901544.00	-5408694.00	-10802665.00	-9794578.00	-10899893.00
"AA100"	"BANCOS"	"202412"	"100010303055"	"         Intereses documentados"	-80203047.00	-319869589.00	-503433396.00	-535440905.00	-567362295.00
"AA100"	"BANCOS"	"202412"	"100010303060"	"         Ajustes NIIF"	-67679330.00	-201483853.00	-346302042.00	-361244329.00	-384463397.00
"AA100"	"BANCOS"	"202412"	"100010304000"	"      Previsiones"	-361645886.00	-1176399622.00	-1669761032.00	-1720218192.00	-1894457290.00
"AA100"	"BANCOS"	"202412"	"100010400000"	"   Otros Cred.por Interm.Finan."	2862375293.00	26179170539.00	15563813803.00	18436200469.00	14614649679.00
"AA100"	"BANCOS"	"202412"	"100010500000"	"   Credito por arrendamiento financiero"	76755713.00	141865941.00	325053248.00	362146898.00	389145347.00
"AA100"	"BANCOS"	"202412"	"100010600000"	"   Part. en otras Sociedades"	457087748.00	1507421741.00	2529957592.00	2210520768.00	3321467170.00
"AA100"	"BANCOS"	"202412"	"100010600005"	"      En entidades financieras"	239038732.00	636273647.00	790754681.00	390447953.00	413095824.00
"AA100"	"BANCOS"	"202412"	"100010600020"	"      Otras"	218177403.00	871497136.00	1739865099.00	1820735003.00	2916790221.00
"AA100"	"BANCOS"	"202412"	"100010600030"	"      Deterioro de valor"	-128387.00	-349042.00	-662188.00	-662188.00	-8418875.00
"AA100"	"BANCOS"	"202412"	"100010700000"	"   Créditos Diversos"	548779412.00	3117688057.00	4864941754.00	5411460411.00	5627849184.00
"AA100"	"BANCOS"	"202412"	"100010800000"	"   Propiedad, plantas y equipo"	1326128949.00	4049873274.00	8167219147.00	8170803528.00	7883258161.00
"AA100"	"BANCOS"	"202412"	"100010900000"	"   Bienes Diversos"	152693698.00	483584228.00	978276442.00	986645219.00	981688264.00
"AA100"	"BANCOS"	"202412"	"100011000000"	"   Activos Intangibles"	178003043.00	590533840.00	1273660254.00	1300370489.00	1358893928.00
"AA100"	"BANCOS"	"202412"	"100011100000"	"   Filiales en el Exterior"	129573940.00	646729433.00	829320013.00	848270560.00	870338435.00
"AA100"	"BANCOS"	"202412"	"100011200000"	"   Partidas Pend. de Imputación"	8047532.00	15554686.00	88547155.00	99037612.00	113340441.00
"AA100"	"BANCOS"	"202412"	"100020000000"	"P A S I V O"	26012959057.00	74380049205.00	145778851857.0	151648855419.0	155590032863.0
"AA100"	"BANCOS"	"202412"	"100020100000"	"   Depósitos"	23181991622.00	62483477555.00	127931446235.0	132432291432.0	135158620403.0
"AA100"	"BANCOS"	"202412"	"100020101000"	"      Sector Público no financiero"	3740427303.00	9620213316.00	23465980001.00	25895331245.00	23555763418.00
"AA100"	"BANCOS"	"202412"	"100020102000"	"      Sector Financiero"	68222982.00	223226590.00	248466822.00	308914930.00	285967285.00
"AA100"	"BANCOS"	"202412"	"100020103000"	"      Sector Privado no Financiero y Residentes en el Ext."	19373341337.00	52640037649.00	104216999412.0	106228045257.0	111316889700.0
"AA100"	"BANCOS"	"202412"	"100020103001"	"         Cuentas corrientes"	3423856019.00	9390215000.00	15208437599.00	15349011282.00	17057131288.00
"AA100"	"BANCOS"	"202412"	"100020103005"	"         Caja de ahorros"	6671856488.00	25347668308.00	49161936996.00	47956197111.00	49958113701.00
"AA100"	"BANCOS"	"202412"	"100020103010"	"         Plazo fijo e inversiones a plazo"	8544776911.00	15505009352.00	36648366497.00	39563518174.00	40625298604.00
"AA100"	"BANCOS"	"202412"	"100020103015"	"         Otros"	328749506.00	1028284840.00	1920289394.00	1935164569.00	2058967587.00
"AA100"	"BANCOS"	"202412"	"100020103020"	"         Intereses y dif. cotiz. deveng. a pagar"	404102413.00	1368860149.00	1277968926.00	1424154121.00	1617378520.00
"AA100"	"BANCOS"	"202412"	"100020200000"	"   Otras Oblig.por Intermed. Financ."	1512574639.00	5574935683.00	10605179341.00	11622181703.00	12795882144.00
"AA100"	"BANCOS"	"202412"	"100020300000"	"   Obligaciones Diversas"	1020603889.00	5217307861.00	5200664720.00	5621463234.00	5658609317.00
"AA100"	"BANCOS"	"202412"	"100020400000"	"   Provisiones"	119907142.00	317700715.00	1002681174.00	925176060.00	870009090.00
"AA100"	"BANCOS"	"202412"	"100020500000"	"   Obligaciones Subordinadas"	165914327.00	752551051.00	924376933.00	935616244.00	960213691.00
"AA100"	"BANCOS"	"202412"	"100020600000"	"   Partidas Pendientes de Imputación"	11967438.00	34076340.00	114503454.00	112126746.00	146698218.00
"AA100"	"BANCOS"	"202412"	"100030000000"	"P A T R I M O N I O   N E T O"	5767139119.00	22200423332.00	47984327336.00	49488738486.00	50840330112.00
"AA100"	"BANCOS"	"202412"	"100030100000"	"   Capital, Aportes, Reservas y ORI acumulado"	5176761618.00	17056012957.00	34606099519.00	35243847248.00	39326713063.00
"AA100"	"BANCOS"	"202412"	"100030600000"	"   Resultados no asignados"	590377501.00	5144410375.00	13378227817.00	14244891238.00	11513617049.00
"AA100"	"BANCOS"	"202412"	"100040000000"	"R D O S. I N T E G R A L E S  A C U M.  D E L  P E R I O D O"	640971423.00	5337232593.00	6316158488.00	7272568027.00	7776463128.00
"AA100"	"BANCOS"	"202412"	"100040100000"	"   Ingresos financieros"	10915068166.00	62072965296.00	76307819971.00	82753673893.00	89449605071.00
"AA100"	"BANCOS"	"202412"	"100040100005"	"      Por Intereses"	7860873618.00	40442151102.00	42320713806.00	45914576454.00	48277955871.00
"AA100"	"BANCOS"	"202412"	"100040100090"	"      Otros Ingresos Financieros"	3054194548.00	21630814194.00	33987106165.00	36839097439.00	41171649200.00
"AA100"	"BANCOS"	"202412"	"100040200000"	"   Egresos financieros"	-6196242679.00	-35249813707.0	-31986215871.0	-34527332716.0	-37511217916.0
"AA100"	"BANCOS"	"202412"	"100040200005"	"      Por Intereses"	-5334645307.00	-31319065576.0	-25627224630.0	-28011734308.0	-30497976484.0
"AA100"	"BANCOS"	"202412"	"100040200090"	"      Otros Egresos Financieros"	-861597372.00	-3930929386.00	-6358897717.00	-6516536957.00	-7013524070.00
"AA100"	"BANCOS"	"202412"	"100040300000"	"   Cargo por incobrabilidad"	-256547769.00	-1060621208.00	-1690087979.00	-1849406384.00	-2135951001.00
"AA100"	"BANCOS"	"202412"	"100040400000"	"   Ingresos por servicios"	950976745.00	2889937260.00	4646793523.00	5275252495.00	5988642340.00
"AA100"	"BANCOS"	"202412"	"100040500000"	"   Egresos por servicios"	-472792783.00	-1673990999.00	-2845701226.00	-3233008964.00	-3664064068.00
"AA100"	"BANCOS"	"202412"	"100040700000"	"   Gastos de administración"	-2020356058.00	-6983919708.00	-11625562219.0	-13100066544.0	-15073315566.0
"AA100"	"BANCOS"	"202412"	"100040800000"	"   Créditos recuperados y previsiones desafectadas"	98764212.00	239299369.00	336204994.00	378222603.00	407283091.00
"AA100"	"BANCOS"	"202412"	"100041200000"	"   Resultado monetario"	-2101781007.00	-13368362454.0	-21706416324.0	-23112469475.0	-24562351135.0
"AA100"	"BANCOS"	"202412"	"100041300000"	"   Otros"	25012939.00	496493383.00	-371255451.00	-399615820.00	74269448.00
"AA100"	"BANCOS"	"202412"	"100041400000"	"   Impuesto a las ganancias"	-279706169.00	-2794547783.00	-2348778692.00	-2714081452.00	-2567571936.00
"AA100"	"BANCOS"	"202412"	"100041500000"	"   Otro resultado integral"	-21424174.00	770675416.00	-2400276373.00	-2197495147.00	-2627468361.00
"AA100"	"BANCOS"	"202412"	"100050000000"	"PARTIDAS FUERA DE BALANCE"	0.00	0.00	0.00	0.00	0.00
"AA100"	"BANCOS"	"202412"	"100050100000"	"   Créditos irrecuperables en partidas fuera del balance"	242443713.00	763259379.00	1392867561.00	1438808862.00	1488322077.00
"AA100"	"BANCOS"	"202412"	"100050200000"	"   Contingentes acreedoras"	9409011022.00	26230754235.00	66680436163.00	73036108204.00	78776058449.00
"AA100"	"BANCOS"	"202412"	"100050300000"	"   De Control acreedoras"	267443759.00	1285184867.00	1096463187.00	1141890515.00	1545637318.00
"AA100"	"BANCOS"	"202412"	"100050400000"	"   De Derivados acreedoras"	815125148.00	1678887136.00	4136711753.00	4471891816.00	4384018170.00
"AA100"	"BANCOS"	"202412"	"100050600000"	"   Contingentes deudoras"	6083975413.00	15727135131.00	38777646309.00	41864711283.00	44239990133.00
"AA100"	"BANCOS"	"202412"	"100050700000"	"   De Control deudoras"	31124291973.00	150936950524.0	262534131446.0	583303809259.0	603796780732.0
"AA100"	"BANCOS"	"202412"	"100050800000"	"   De Derivados deudoras"	1117441763.00	10791216305.00	7959518089.00	8625916427.00	8671409928.00
"AA100"	"BANCOS"	"202412"	"100050900000"	"   De Actividad fiduciaria deudoras"	2387828692.00	7244880543.00	10058327422.00	10288655360.00	10620048019.00
