series_code,month,legacy_series_name,value,unit,status,source,interpretation
1150,2023-09,Resultados Mensuales de entidades financieras -total,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1150,2023-10,Resultados Mensuales de entidades financieras -total,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1150,2023-11,Resultados Mensuales de entidades financieras -total,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1150,2023-12,Resultados Mensuales de entidades financieras -total,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1151,2023-09,Resultados Mensuales de entidades financieras por intereses ganados totales,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1151,2023-10,Resultados Mensuales de entidades financieras por intereses ganados totales,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1151,2023-11,Resultados Mensuales de entidades financieras por intereses ganados totales,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1151,2023-12,Resultados Mensuales de entidades financieras por intereses ganados totales,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1152,2023-09,Resultados Mensuales de entidades financieras por intereses ganados de disponibilidades,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1152,2023-10,Resultados Mensuales de entidades financieras por intereses ganados de disponibilidades,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
1152,2023-11,Resultados Mensuales de entidades financieras por intereses ganados de disponibilidades,,thousand_AR_s_legacy_if_published,NOT_PUBLISHED_AS_LEGACY_MONTHLY_RESULT_POST_2020,BCRA monthly-results publication regime,N/A; do not impute from surviving catalog metadata
