persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2017,oficial_consolidado_oa,Anual,0,317527,5478713.47,1514.67,5477198.80,444343345.21,291821.41,124.7956,18.7742,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2018,oficial_consolidado_oa,Anual,0,386867,8666302.29,2024.26,8664278.03,476050960.89,229216.93,184.2552,37.8083,158.18,107.14,78.55,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2019,oficial_consolidado_oa,Anual,0,455558,12478539.55,2366.72,12476172.83,445590118.14,208340.25,283.4442,59.8950,227.76,100.28,71.39,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2020,oficial_consolidado_oa,Anual,0,506498,17428535.76,1175.01,17427360.75,457135629.15,207125.03,385.8826,84.1450,318.11,102.88,70.98,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2021,oficial_consolidado_oa,Anual,0,583583,28082461.24,7029.21,28075432.03,487989291.66,273308.63,582.4575,102.7500,512.57,109.82,93.66,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2022,oficial_consolidado_oa,Anual,0,642507,48123975.36,22603.78,48101371.58,429301955.71,271689.93,1134.5875,177.1283,878.38,96.61,93.10,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2023,oficial_consolidado_oa,Anual,0,742999,149807110.93,35865.45,149771245.48,429145468.81,185294.01,3533.1922,808.4833,2734.35,96.58,63.50,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2024,oficial_consolidado_oa,Anual,0,782905,480242582.41,220253.91,480022328.50,631753164.61,465125.99,7694.0075,1032.5000,8765.61,142.18,159.39,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
dip-yedlin-pablo-raul,Pablo Raúl Yedlin,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
dip-todero-pablo,Pablo Todero,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
dip-todero-pablo,Pablo Todero,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
dip-todero-pablo,Pablo Todero,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
