persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
dip-garcia-carlos,Carlos García,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2021,no_localizada,,,,,,,,,582.4575,102.7500,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2022,oficial_consolidado_oa,Inicial,0,677635,42306000.00,0.00,42306000.00,377401251.71,238843.82,1134.5875,177.1283,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente."
dip-garcia-carlos,Carlos García,2023,no_localizada,,,,,,,,,3533.1922,808.4833,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-garcia-carlos,Carlos García,2024,oficial_consolidado_oa,Inicial,0,690570,42306000.00,0.00,42306000.00,55653018.62,40974.33,7694.0075,1032.5000,100.00,14.75,17.16,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente."
dip-garcia-carlos,Carlos García,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
dip-gutierrez-carlos,Carlos Gutiérrez,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La clave fiscal fue separada de homónimos mediante evidencia oficial independiente.
