target_id,award_id,scheduled_settlement_date,participant,isin,published_award,published_participant,bcra_account_candidate,oncp_preaward_body,caja_t2_transfer,caja_t3_report,finance_payment_order,bcra_credit,cryl_cancellation,ultimate_holder,executed_settlement_status,caveat
PAY133_01,A20080828_GDPARS_CITI,2008-09-02,Citibank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_02,A20080828_GDPARS_HSBC,2008-09-02,HSBC Bank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_03,A20080904_GDPARS_CITI,2008-09-09,Citibank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_04,A20080904_GDPUSD_CITI,2008-09-09,Citibank,ARARGE03E154,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_05,A20080904_GDPUSD_STANDARD,2008-09-09,Standard Bank,ARARGE03E154,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_06,A20080911_GDPARS_CITI,2008-09-16,Citibank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_07,A20081002_GDPARS_CITI,2008-10-07,Citibank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_08,A20081002_GDPARS_HSBC,2008-10-07,HSBC Bank,ARARGE03E147,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_09,A20081002_GDPARS_MERVAL,2008-10-07,MERVAL,ARARGE03E147,EXACT,EXACT,OPEN_MERVAL_ROUTING,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.
PAY133_10,A20081002_GDPUSD_CITI,2008-10-07,Citibank,ARARGE03E154,EXACT,EXACT,EXACT_DIRECTORY_CANDIDATE,NOT_LOCATED_IN_PUBLIC_ROUTES,OPEN,OPEN,OPEN,OPEN,OPEN,OPEN,NOT_CONFIRMED,Public-route absence is not nonexistence; every executed stage needs its own record.

