13516;31/03/2000;32350
13516;30/06/2000;27929
13516;30/09/2000;26756
13516;31/12/2000;28412
13516;31/03/2001;29542
13516;30/06/2001;28763
13516;30/09/2001;28865
13516;31/12/2001;33112
13516;31/03/2002;29512
13516;30/06/2002;34160
13516;30/09/2002;33634
13516;31/12/2002;32729
13516;31/03/2003;35198
13516;30/06/2003;36055
13516;30/09/2003;34834
13516;31/12/2003;36528
13516;31/03/2004;39943
13516;30/06/2004;45748
13516;30/09/2004;48092
13516;31/12/2004;47089
13516;31/03/2005;48280
13516;30/06/2005;44588
13516;30/09/2005;48349
13516;31/12/2005;46506
13516;31/03/2006;46111
13516;30/06/2006;49524
13516;30/09/2006;46583
13516;31/12/2006;47364
13516;31/03/2007;50776
13516;30/06/2007;48866
13516;30/09/2007;48727
13516;31/12/2007;52108
13516;31/03/2008;58146
13516;30/06/2008;63150
13516;30/09/2008;63057
13516;31/12/2008;61890
13516;31/03/2009;51409
13516;30/06/2009;52608
13516;30/09/2009;52617
13516;31/12/2009;53101
13516;31/03/2010;53814
13516;30/06/2010;46574
13516;30/09/2010;47043
13516;31/12/2010;47283
13516;31/03/2011;47935
13516;30/06/2011;48208
13516;30/09/2011;49505
13516;31/12/2011;48280
13516;31/03/2012;48701
13516;30/06/2012;50093
13516;30/09/2012;50311
13516;31/12/2012;51104
13516;31/03/2013;51108
13516;30/06/2013;51613
13516;30/09/2013;52639
13516;31/12/2013;52956
13516;31/03/2014;54887
13516;30/06/2014;55056
13516;30/09/2014;56778
13516;31/12/2014;60943
13516;31/03/2015;60035
13516;30/06/2015;57198
13516;30/09/2015;59347
13516;31/12/2015;62297
13516;31/03/2016;65398
13516;30/06/2016;61872
13516;30/09/2016;64454
13516;31/12/2016;56080
13516;31/03/2017;57532
13516;30/06/2017;59839
13516;30/09/2017;55602
13516;31/12/2017;56087
13516;31/03/2018;55042
13516;30/06/2018;56662
13516;30/09/2018;58716
13516;31/12/2018;56868
13516;31/03/2019;60246
13516;30/06/2019;61273
13516;30/09/2019;62523
13516;31/12/2019;57126
13516;31/03/2020;57523
13516;30/06/2020;58980
13516;30/09/2020;60190
13516;31/12/2020;63377
13516;31/03/2021;63946
13516;30/06/2021;64002
13516;30/09/2021;64362
13516;31/12/2021;66187
13516;31/03/2022;66804
13516;30/06/2022;60772
13516;30/09/2022;60055
13516;31/12/2022;57017
13516;31/03/2023;60815
13516;30/06/2023;59707
13516;30/09/2023;58518
13516;31/12/2023;59582
13516;31/03/2024;58852
13516;30/06/2024;57923
13516;30/09/2024;57628
13516;31/12/2024;56766
13516;31/03/2025;57752
13516;30/06/2025;56878
13516;30/09/2025;55641
13516;31/12/2025;56149
13517;31/03/2000;6319
13517;30/06/2000;6291
13517;30/09/2000;6398
13517;31/12/2000;7574
13517;31/03/2001;7696
13517;30/06/2001;7819
13517;30/09/2001;7959
13517;31/12/2001;7966
13517;31/03/2002;8160
13517;30/06/2002;10580
13517;30/09/2002;10766
13517;31/12/2002;11502
13517;31/03/2003;11849
13517;30/06/2003;12048
13517;30/09/2003;12250
13517;31/12/2003;12386
13517;31/03/2004;12624
13517;30/06/2004;12764
13517;30/09/2004;13111
13517;31/12/2004;13507
13517;31/03/2005;13831
13517;30/06/2005;13839
13517;30/09/2005;12086
13517;31/12/2005;12114
13517;31/03/2006;12184
13517;30/06/2006;12216
13517;30/09/2006;12163
13517;31/12/2006;12257
13517;31/03/2007;12260
13517;30/06/2007;12330
13517;30/09/2007;12483
13517;31/12/2007;12492
13517;31/03/2008;12034
13517;30/06/2008;12878
13517;30/09/2008;12967
13517;31/12/2008;13108
13517;31/03/2009;13264
13517;30/06/2009;13662
13517;30/09/2009;13654
13517;31/12/2009;13634
13517;31/03/2010;13743
13517;30/06/2010;13671
13517;30/09/2010;13776
13517;31/12/2010;13869
13517;31/03/2011;13899
13517;30/06/2011;13952
13517;30/09/2011;14132
13517;31/12/2011;14116
13517;31/03/2012;14156
13517;30/06/2012;14197
13517;30/09/2012;14202
13517;31/12/2012;14372
13517;31/03/2013;14192
13517;30/06/2013;14221
13517;30/09/2013;14586
13517;31/12/2013;14554
13517;31/03/2014;14558
13517;30/06/2014;14549
13517;30/09/2014;14510
13517;31/12/2014;14393
13517;31/03/2015;14379
13517;30/06/2015;14437
13517;30/09/2015;14487
13517;31/12/2015;13954
13517;31/03/2016;14267
13517;30/06/2016;14219
13517;30/09/2016;14400
13517;31/12/2016;14526
13517;31/03/2017;14583
13517;30/06/2017;14634
13517;30/09/2017;14658
13517;31/12/2017;14627
13517;31/03/2018;14701
13517;30/06/2018;14701
13517;30/09/2018;14708
13517;31/12/2018;14701
13517;31/03/2019;14648
13517;30/06/2019;14649
13517;30/09/2019;14613
13517;31/12/2019;14432
13517;31/03/2020;14414
13517;30/06/2020;14519
13517;30/09/2020;14609
13517;31/12/2020;14673
13517;31/03/2021;14789
13517;30/06/2021;14912
13517;30/09/2021;15008
13517;31/12/2021;15087
13517;31/03/2022;15204
13517;30/06/2022;15415
13517;30/09/2022;15560
13517;31/12/2022;15596
13517;31/03/2023;15722
13517;30/06/2023;15759
13517;30/09/2023;15769
13517;31/12/2023;15772
13517;31/03/2024;15815
13517;30/06/2024;15614
13517;30/09/2024;15503
13517;31/12/2024;15425
13517;31/03/2025;15354
13517;30/06/2025;15139
13517;30/09/2025;15052
13517;31/12/2025;14974
13518;31/03/2000;10881
13518;30/06/2000;6210
13518;30/09/2000;6870
13518;31/12/2000;6374
13518;31/03/2001;5551
13518;30/06/2001;5988
13518;30/09/2001;8823
13518;31/12/2001;11194
13518;31/03/2002;12339
13518;30/06/2002;13618
13518;30/09/2002;13441
13518;31/12/2002;12275
13518;31/03/2003;14211
13518;30/06/2003;14138
13518;30/09/2003;12851
13518;31/12/2003;13742
13518;31/03/2004;17114
13518;30/06/2004;22658
13518;30/09/2004;22649
13518;31/12/2004;21490
13518;31/03/2005;23036
13518;30/06/2005;18668
13518;30/09/2005;22610
13518;31/12/2005;19784
13518;31/03/2006;19645
13518;30/06/2006;21138
13518;30/09/2006;19606
13518;31/12/2006;20571
13518;31/03/2007;24003
13518;30/06/2007;21476
13518;30/09/2007;21042
13518;31/12/2007;23433
13518;31/03/2008;24313
13518;30/06/2008;27703
13518;30/09/2008;27146
13518;31/12/2008;25088
13518;31/03/2009;14259
13518;30/06/2009;14559
13518;30/09/2009;14558
13518;31/12/2009;14722
13518;31/03/2010;14853
13518;30/06/2010;14849
13518;30/09/2010;14921
13518;31/12/2010;14936
13518;31/03/2011;15297
13518;30/06/2011;15323
13518;30/09/2011;16454
13518;31/12/2011;15235
13518;31/03/2012;15529
13518;30/06/2012;16896
13518;30/09/2012;16967
13518;31/12/2012;17210
13518;31/03/2013;17285
13518;30/06/2013;17425
13518;30/09/2013;17590
13518;31/12/2013;17516
13518;31/03/2014;17648
13518;30/06/2014;17747
13518;30/09/2014;17862
13518;31/12/2014;18210
13518;31/03/2015;17614
13518;30/06/2015;17581
13518;30/09/2015;17402
13518;31/12/2015;17224
13518;31/03/2016;17210
13518;30/06/2016;17495
13518;30/09/2016;17619
13518;31/12/2016;16972
13518;31/03/2017;17999
13518;30/06/2017;19026
13518;30/09/2017;19023
13518;31/12/2017;19056
13518;31/03/2018;18361
13518;30/06/2018;18584
13518;30/09/2018;18649
13518;31/12/2018;18724
13518;31/03/2019;18715
13518;30/06/2019;18080
13518;30/09/2019;18065
13518;31/12/2019;18290
13518;31/03/2020;18405
13518;30/06/2020;18639
13518;30/09/2020;19181
13518;31/12/2020;19328
13518;31/03/2021;19367
13518;30/06/2021;19235
13518;30/09/2021;19386
13518;31/12/2021;19416
13518;31/03/2022;19422
13518;30/06/2022;19454
13518;30/09/2022;18554
13518;31/12/2022;17199
13518;31/03/2023;19088
13518;30/06/2023;18082
13518;30/09/2023;17181
13518;31/12/2023;17873
13518;31/03/2024;18036
13518;30/06/2024;17030
13518;30/09/2024;16898
13518;31/12/2024;16689
13518;31/03/2025;16981
13518;30/06/2025;16360
13518;30/09/2025;16231
13518;31/12/2025;15960
13519;31/03/2000;119
13519;30/06/2000;129
13519;30/09/2000;133
13519;31/12/2000;132
13519;31/03/2001;1827
13519;30/06/2001;84
13519;30/09/2001;93
13519;31/12/2001;89
13519;31/03/2002;93
13519;30/06/2002;121
13519;30/09/2002;425
13519;31/12/2002;104
13519;31/03/2003;118
13519;30/06/2003;409
13519;30/09/2003;149
13519;31/12/2003;427
13519;31/03/2004;154
13519;30/06/2004;183
13519;30/09/2004;402
13519;31/12/2004;402
13519;31/03/2005;374
13519;30/06/2005;401
13519;30/09/2005;391
13519;31/12/2005;418
13519;31/03/2006;394
13519;30/06/2006;419
13519;30/09/2006;398
13519;31/12/2006;393
13519;31/03/2007;401
13519;30/06/2007;424
13519;30/09/2007;420
13519;31/12/2007;431
13519;31/03/2008;431
13519;30/06/2008;446
13519;30/09/2008;428
13519;31/12/2008;432
13519;31/03/2009;442
13519;30/06/2009;438
13519;30/09/2009;459
13519;31/12/2009;468
13519;31/03/2010;467
13519;30/06/2010;472
13519;30/09/2010;475
13519;31/12/2010;459
13519;31/03/2011;449
13519;30/06/2011;459
13519;30/09/2011;451
13519;31/12/2011;455
13519;31/03/2012;445
13519;30/06/2012;451
13519;30/09/2012;455
13519;31/12/2012;579
13519;31/03/2013;646
13519;30/06/2013;660
13519;30/09/2013;671
13519;31/12/2013;999
13519;31/03/2014;1016
13519;30/06/2014;1028
13519;30/09/2014;1051
13519;31/12/2014;938
13519;31/03/2015;540
13519;30/06/2015;563
13519;30/09/2015;616
13519;31/12/2015;674
13519;31/03/2016;710
13519;30/06/2016;716
13519;30/09/2016;786
13519;31/12/2016;755
13519;31/03/2017;835
13519;30/06/2017;874
13519;30/09/2017;913
13519;31/12/2017;945
13519;31/03/2018;977
13519;30/06/2018;1009
13519;30/09/2018;1056
13519;31/12/2018;1088
13519;31/03/2019;1106
13519;30/06/2019;1127
13519;30/09/2019;1160
13519;31/12/2019;1198
13519;31/03/2020;1219
13519;30/06/2020;1243
13519;30/09/2020;1456
13519;31/12/2020;5001
13519;31/03/2021;5168
13519;30/06/2021;5126
13519;30/09/2021;4751
13519;31/12/2021;6616
13519;31/03/2022;6669
13519;30/06/2022;741
13519;30/09/2022;767
13519;31/12/2022;755
13519;31/03/2023;783
13519;30/06/2023;788
13519;30/09/2023;784
13519;31/12/2023;736
13519;31/03/2024;729
13519;30/06/2024;1140
13519;30/09/2024;1100
13519;31/12/2024;423
13519;31/03/2025;1160
13519;30/06/2025;1208
13519;30/09/2025;1113
13519;31/12/2025;1112
13520;31/03/2000;14667
13520;30/06/2000;14901
13520;30/09/2000;13159
13520;31/12/2000;14189
13520;31/03/2001;14295
13520;30/06/2001;14742
13520;30/09/2001;11776
13520;31/12/2001;13684
13520;31/03/2002;8749
13520;30/06/2002;9661
13520;30/09/2002;8889
13520;31/12/2002;8696
13520;31/03/2003;8852
13520;30/06/2003;9065
13520;30/09/2003;9451
13520;31/12/2003;9830
13520;31/03/2004;9897
13520;30/06/2004;9969
13520;30/09/2004;11742
13520;31/12/2004;11500
13520;31/03/2005;10874
13520;30/06/2005;11536
13520;30/09/2005;13120
13520;31/12/2005;14032
13520;31/03/2006;13739
13520;30/06/2006;15625
13520;30/09/2006;14290
13520;31/12/2006;14019
13520;31/03/2007;13998
13520;30/06/2007;14509
13520;30/09/2007;14662
13520;31/12/2007;15619
13520;31/03/2008;15762
13520;30/06/2008;16169
13520;30/09/2008;16323
13520;31/12/2008;16739
13520;31/03/2009;16755
13520;30/06/2009;17375
13520;30/09/2009;17035
13520;31/12/2009;17151
13520;31/03/2010;17359
13520;30/06/2010;17283
13520;30/09/2010;17411
13520;31/12/2010;17509
13520;31/03/2011;17748
13520;30/06/2011;16484
13520;30/09/2011;16418
13520;31/12/2011;16403
13520;31/03/2012;16496
13520;30/06/2012;16654
13520;30/09/2012;16738
13520;31/12/2012;16949
13520;31/03/2013;16984
13520;30/06/2013;17284
13520;30/09/2013;17497
13520;31/12/2013;17675
