persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
sen-arce-carlos-omar,Carlos Omar Arce,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-arce-carlos-omar,Carlos Omar Arce,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-arce-carlos-omar,Carlos Omar Arce,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-arce-carlos-omar,Carlos Omar Arce,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-arce-carlos-omar,Carlos Omar Arce,2021,no_localizada,,,,,,,,,582.4575,102.7500,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-arce-carlos-omar,Carlos Omar Arce,2022,oficial_consolidado_oa,Anual,0,675047,53592850.00,0.00,53592850.00,478088419.44,302565.15,1134.5875,177.1283,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-arce-carlos-omar,Carlos Omar Arce,2023,oficial_consolidado_oa,Anual,0,757731,12498406.14,0.00,12498406.14,35803603.24,15459.08,3533.1922,808.4833,23.32,7.49,5.11,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-arce-carlos-omar,Carlos Omar Arce,2024,oficial_consolidado_oa,Anual,0,772010,26686865.15,0.00,26686865.15,35106240.32,25846.84,7694.0075,1032.5000,49.80,7.34,8.54,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-arce-carlos-omar,Carlos Omar Arce,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-losada-carolina,Carolina Losada,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-losada-carolina,Carolina Losada,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-losada-carolina,Carolina Losada,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-losada-carolina,Carolina Losada,2020,oficial_consolidado_oa,Anual,0,541029,14877572.27,7100000.00,7777572.27,390226032.38,176808.75,385.8826,84.1450,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-losada-carolina,Carolina Losada,2021,oficial_consolidado_oa,Anual,0,600434,18565799.80,0.00,18565799.80,322618142.90,180689.05,582.4575,102.7500,124.79,82.67,102.19,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-losada-carolina,Carolina Losada,2022,oficial_consolidado_oa,Anual,0,673896,32456263.28,0.00,32456263.28,289534212.35,183235.90,1134.5875,177.1283,218.16,74.20,103.64,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-losada-carolina,Carolina Losada,2023,oficial_consolidado_oa,Anual,0,741505,75926199.77,5309225.89,70616973.88,217502256.02,93911.90,3533.1922,808.4833,510.34,55.74,53.11,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-losada-carolina,Carolina Losada,2024,oficial_consolidado_oa,Anual,0,807001,168026421.86,6290686.56,161735735.30,221036675.29,162737.45,7694.0075,1032.5000,1129.39,56.64,92.04,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-losada-carolina,Carolina Losada,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2021,oficial_consolidado_oa,Anual,0,564223,20898345.24,171589.09,20726756.15,363150815.14,203390.22,582.4575,102.7500,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2022,oficial_consolidado_oa,Anual,0,638362,31205428.21,713174.73,30492253.48,278375825.34,176174.15,1134.5875,177.1283,149.32,76.66,86.62,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2023,oficial_consolidado_oa,Anual,0,710430,131197981.84,1025073.19,130172908.65,375836761.51,162276.68,3533.1922,808.4833,627.79,103.49,79.79,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2024,oficial_consolidado_oa,Anual,0,777440,187838136.86,4874352.33,182963784.53,247098740.81,181925.56,7694.0075,1032.5000,898.82,68.04,89.45,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-bensusan-daniel-pablo,Daniel Pablo Bensusán,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2017,oficial_consolidado_oa,Anual,0,336443,4046765.71,0.00,4046765.71,328207237.47,215549.30,124.7956,18.7742,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2018,oficial_consolidado_oa,Anual,0,370416,5831431.29,0.00,5831431.29,320327906.42,154236.80,184.2552,37.8083,144.10,97.60,71.56,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id."
sen-kroneberger-daniel-ricardo,Daniel Ricardo Kroneberger,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero.
