persona_id,persona,camara,jurisdiccion,oa_nombre,oa_person_key,oa_anios,evidencia_misma_institucion_anios,nombre_padron_camara,distrito_padron_camara,nombre_presentacion_camara_2025,distrito_presentacion_camara_2025,tipo_presentacion_camara_2025,coincidencia_nombre_presentacion,coincidencia_nombre_fuente_actual,cuit_unico_en_consolidado,estado_revision_identidad,publicable_en_tab,alcance_serie,nota_alcance,criterio,fuente_padron_url,fuente_presentacion_url,fuente_serie_url,respaldo_padron_local,respaldo_presentacion_local,respaldo_oa_local
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,Legislatura CABA,Ciudad Autónoma de Buenos Aires,GRILLO ALEJANDRO OMAR,307b0e9d3972971c,2017|2018|2019|2020|2021|2022|2023,,Alejandro Omar Grillo,Ciudad Autónoma de Buenos Aires,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-martin-amanda,Amanda Martín,Legislatura CABA,Ciudad Autónoma de Buenos Aires,MARTIN AMANDA,a0951fdb0aff30ad,2020|2021,,Amanda Martín,Ciudad Autónoma de Buenos Aires,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-rossen-barbara,Bárbara Rossen,Legislatura CABA,Ciudad Autónoma de Buenos Aires,ROSSEN BARBARA LAURA,0e0473845f46eb3f,2017|2018,,Bárbara Rossen,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-ianez-berenice,Berenice Iañez,Legislatura CABA,Ciudad Autónoma de Buenos Aires,IAÑEZ BERENICE LIA,c2f1bc119cd1b13c,2023|2024,,Berenice Iañez,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-negri-claudia,Claudia Negri,Legislatura CABA,Ciudad Autónoma de Buenos Aires,NEGRI CLAUDIA VIVIANA,42b28d41c2c20342,2022|2023|2024,,Claudia Negri,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-nieto-dario-hugo,Darío Hugo Nieto,Legislatura CABA,Ciudad Autónoma de Buenos Aires,NIETO DARIO HUGO,1d63d192c4f80004,2017|2018|2019|2021|2022,,Darío Hugo Nieto,Ciudad Autónoma de Buenos Aires,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-vartabedian-diego,Diego Vartabedian,Legislatura CABA,Ciudad Autónoma de Buenos Aires,VARTABEDIAN DIEGO MANUEL,3723a2c96328ce7a,2024,,Diego Vartabedian,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-ferrario-emmanuel,Emmanuel Ferrario,Legislatura CABA,Ciudad Autónoma de Buenos Aires,FERRARIO EMMANUEL ALBERTO,0986f252f77826e5,2018|2021|2023|2024,,Emmanuel Ferrario,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-mochi-federico,Federico Mochi,Legislatura CABA,Ciudad Autónoma de Buenos Aires,MOCHI FEDERICO PATRICIO,3b22df8f4692788d,2023,,Federico Mochi,Ciudad Autónoma de Buenos Aires,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-caba-leg-tagliaferri-guadalupe,Guadalupe Tagliaferri,Legislatura CABA,Ciudad Autónoma de Buenos Aires,TAGLIAFERRI GUADALUPE,23549ee8136c50ae,2018|2019|2020|2021|2022|2023|2024,,Guadalupe Tagliaferri,Ciudad Autónoma de Buenos Aires,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Servicio oficial de legisladores CABA vigente + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. La ruta institucional DJPI de CABA se conserva como contexto y no se interpreta como una presentación individual vigente.,https://parlamentaria.legislatura.gob.ar/webservices/Json.asmx/GetDiputadosActivosNuevo,https://www.legislatura.gob.ar/seccion/listado-diputados-djpi.html,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/caba_legisladores_vigentes_2026-09-01.xml,sources/subnational_roster/caba_ddjj_listado_2026-09-01.html,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
