persona_id,persona,camara,jurisdiccion,oa_nombre,oa_person_key,oa_anios,evidencia_misma_institucion_anios,nombre_padron_camara,distrito_padron_camara,nombre_presentacion_camara_2025,distrito_presentacion_camara_2025,tipo_presentacion_camara_2025,coincidencia_nombre_presentacion,coincidencia_nombre_fuente_actual,cuit_unico_en_consolidado,estado_revision_identidad,publicable_en_tab,alcance_serie,nota_alcance,criterio,fuente_padron_url,fuente_presentacion_url,fuente_serie_url,respaldo_padron_local,respaldo_presentacion_local,respaldo_oa_local
prov-sf-dip-rodenas-alejandra,Alejandra RODENAS,Diputados Santa Fe,Santa Fe,RODENAS ALEJANDRA SILVANA,569e95b0ac5c00b8,2017|2018|2021|2022,,"RODENAS, Alejandra",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-bermudez-ariel,Ariel BERMÚDEZ,Diputados Santa Fe,Santa Fe,BERMUDEZ ARIEL EDUARDO,5b757dd2e0fc1281,2017|2018,,"BERMÚDEZ, Ariel",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-hummel-astrid,Astrid HUMMEL,Diputados Santa Fe,Santa Fe,HUMMEL ASTRID CAROLINA ANDREA,d315b78b727ba57f,2017|2018|2019,,"HUMMEL, Astrid",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-arena-celia,Celia ARENA,Diputados Santa Fe,Santa Fe,ARENA CELIA ISABEL,b2c6b193cab5c0ac,2017,,"ARENA, Celia",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-garcia-clara-rut,Clara Rut GARCÍA,Diputados Santa Fe,Santa Fe,GARCIA CLARA RUT,b539fd42491a110f,2020,,"GARCÍA, Clara Rut",Santa Fe,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-palo-oliver-claudio-fabian,Claudio Fabián PALO OLIVER,Diputados Santa Fe,Santa Fe,PALO OLIVER CLAUDIO FABIAN,f6b9f6194a9fe683,2020,,"PALO OLIVER, Claudio Fabián",Santa Fe,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-scarpin-dionisio,Dionisio SCARPÍN,Diputados Santa Fe,Santa Fe,SCARPIN DIONISIO FERNANDO,786c37dc8dcbac83,2020|2021|2022,,"SCARPÍN, Dionisio",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-peralta-emiliano,Emiliano PERALTA,Diputados Santa Fe,Santa Fe,PERALTA EMILIANO,5fc94c2973883721,2018|2019|2020|2021|2022|2023|2024,,"PERALTA, Emiliano",Santa Fe,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-corral-jose,José CORRAL,Diputados Santa Fe,Santa Fe,CORRAL JOSE MANUEL,1a6a9f67d406e8d2,2021|2022|2023,,"CORRAL, José",Santa Fe,,,,compatible_con_nombres_adicionales_en_oa,compatible_con_nombres_adicionales_en_oa,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
prov-sf-dip-arganaraz-juan-domingo,Juan Domingo ARGAÑARÁZ,Diputados Santa Fe,Santa Fe,ARGAÑARAZ JUAN DOMINGO,dc8e19d2c23b276b,2020,,"ARGAÑARÁZ, Juan Domingo",Santa Fe,,,,exacta_por_tokens,exacta_por_tokens,sí,identidad_confirmada_cruce_oficial,sí,historial_publico_oa_previo_no_equivale_ddjj_mandato_actual,Historial público OA previo al corte: puede incluir Legislatura CABA o cargos nacionales anteriores; no equivale por sí solo a la DDJJ del mandato actual.,Nómina oficial vigente de Diputados Santa Fe + nombre exacto o compatible por tokens con una sola clave fiscal reservada en OA + historial oficial OA. No se localizó una presentación provincial actual en una fuente nominal reutilizable para este cruce.,https://diputadossantafe.gov.ar/web/camara/diputados,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sources/subnational_roster/santa_fe_diputados_vigentes_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p2_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p3_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p4_2026-09-01.html | sources/subnational_roster/santa_fe_diputados_vigentes_p5_2026-09-01.html,,sources/datos_justicia/declaraciones-juradas-2012-2024.zip
