persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2019,oficial_consolidado_oa,Inicial,0,438002,451948.22,0.00,451948.22,16138399.85,7545.68,283.4442,59.8950,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2020,oficial_consolidado_oa,Anual,0,489766,544840.84,0.00,544840.84,14290710.57,6475.02,385.8826,84.1450,120.55,88.55,85.81,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2021,no_localizada,,,,,,,,,582.4575,102.7500,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2022,no_localizada,,,,,,,,,1134.5875,177.1283,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2023,no_localizada,,,,,,,,,3533.1922,808.4833,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2024,no_localizada,,,,,,,,,7694.0075,1032.5000,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-sposito-ayelen,Ayelén SPÓSITO,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-rn-leg-agostino-daniela-beatriz,Daniela Beatriz AGOSTINO,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
