persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2017,oficial_consolidado_oa,Anual,0,341096,3047830.00,118150.00,2929680.00,247189962.62,162341.40,124.7956,18.7742,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2018,oficial_consolidado_oa,Anual,0,394209,3753550.00,670000.00,3083550.00,206187255.47,99278.47,184.2552,37.8083,123.15,83.41,61.15,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2019,oficial_consolidado_oa,Anual,0,444532,340912.36,483280.00,-142367.64,12173474.16,5691.83,283.4442,59.8950,11.19,4.92,3.51,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2020,oficial_consolidado_oa,Anual,0,529060,1337947.72,8337150.00,-6999202.28,35093227.63,15900.50,385.8826,84.1450,43.90,14.20,9.79,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2021,oficial_consolidado_oa,Anual,1,681001,2063807.43,33312.63,2030494.80,35862808.37,20085.72,582.4575,102.7500,67.71,14.51,12.37,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2022,oficial_consolidado_oa,Anual,1,680993,6196682.06,24051.14,6172630.92,55279051.81,34984.14,1134.5875,177.1283,203.31,22.36,21.55,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2023,oficial_consolidado_oa,Baja,3,701693,12405458.99,0.00,12405458.99,35537341.86,15344.11,3533.1922,808.4833,407.03,14.38,9.45,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual."
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2024,no_localizada,,,,,,,,,7694.0075,1032.5000,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-caba-leg-grillo-alejandro-omar,Alejandro Omar Grillo,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
prov-caba-leg-martin-amanda,Amanda Martín,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. Es historial público OA previo al corte y no equivale por sí solo a la DDJJ del mandato actual.
