persona_id,persona,anio,estado_fuente,tipo_ddjj,rectificativa,dj_id,total_bienes_ars,deudas_ars,patrimonio_neto_ars,total_bienes_real_ars_2025,total_bienes_usd_a3500,ipc_indice,a3500_ars_por_usd,indice_nominal_base,indice_real_base,indice_usd_base,fuente_url,nota
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2019,no_localizada,,,,,,,,,283.4442,59.8950,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2021,oficial_consolidado_oa,Anual,1,750899,14844764.37,585037.24,14259727.13,257957662.18,144474.59,582.4575,102.7500,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2022,oficial_consolidado_oa,Anual,2,751920,27460321.51,0.00,27460321.51,244966664.55,155030.68,1134.5875,177.1283,184.98,94.96,107.31,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2023,oficial_consolidado_oa,Anual,1,750191,77625596.16,1690078.18,75935517.98,222370437.88,96013.85,3533.1922,808.4833,522.92,86.20,66.46,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2024,oficial_consolidado_oa,Anual,0,787838,176139773.01,2809337.08,173330435.93,231709688.16,170595.42,7694.0075,1032.5000,1186.54,89.82,118.08,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-serquis-adriana-cristina,Adriana Cristina Serquis,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-pareja-sebastian,Sebastián Pareja,2017,oficial_consolidado_oa,Anual,0,281947,2327090.69,0.00,2327090.69,188735415.25,123951.52,124.7956,18.7742,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-pareja-sebastian,Sebastián Pareja,2018,oficial_consolidado_oa,Anual,0,393450,4158254.43,143433.26,4014821.17,228418182.38,109982.58,184.2552,37.8083,178.69,121.03,88.73,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-pareja-sebastian,Sebastián Pareja,2019,oficial_consolidado_oa,Baja,0,447896,6514782.60,119696.78,6395085.82,232633212.94,108770.06,283.4442,59.8950,279.95,123.26,87.75,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-pareja-sebastian,Sebastián Pareja,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-pareja-sebastian,Sebastián Pareja,2021,no_localizada,,,,,,,,,582.4575,102.7500,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-pareja-sebastian,Sebastián Pareja,2022,no_localizada,,,,,,,,,1134.5875,177.1283,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
dip-pareja-sebastian,Sebastián Pareja,2023,oficial_consolidado_oa,Anual,0,741199,82753812.79,213251.83,82540560.96,237061001.74,102356.86,3533.1922,808.4833,3556.11,125.60,82.58,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-pareja-sebastian,Sebastián Pareja,2024,oficial_consolidado_oa,Anual,0,799809,130417981.54,89883.58,130328097.96,171563238.20,126312.82,7694.0075,1032.5000,5604.34,90.90,101.91,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
dip-pareja-sebastian,Sebastián Pareja,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-soria-martin-ignacio,Martin Ignacio Soria,2017,no_localizada,,,,,,,,,124.7956,18.7742,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-soria-martin-ignacio,Martin Ignacio Soria,2018,no_localizada,,,,,,,,,184.2552,37.8083,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-soria-martin-ignacio,Martin Ignacio Soria,2019,oficial_consolidado_oa,Anual,3,654984,2839369.58,26317.50,2813052.08,101389671.56,47405.79,283.4442,59.8950,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2020,oficial_consolidado_oa,Anual,1,655150,7215148.35,590670.00,6624478.35,189247187.82,85746.61,385.8826,84.1450,254.11,186.65,180.88,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2021,oficial_consolidado_oa,Anual,1,655201,12829996.65,912010.00,11917986.65,222947017.49,124866.15,582.4575,102.7500,451.86,219.89,263.40,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2022,oficial_consolidado_oa,Anual,1,655434,26631574.44,1504140.00,25127434.44,237573619.08,150351.89,1134.5875,177.1283,937.94,234.32,317.16,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2023,oficial_consolidado_oa,Anual,0,745162,82189266.66,5025960.00,77163306.66,235443772.68,101658.58,3533.1922,808.4833,2894.63,232.22,214.44,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2024,oficial_consolidado_oa,Anual,0,795325,183868586.69,166323470.00,17545116.69,241876846.76,178080.96,7694.0075,1032.5000,6475.68,238.56,375.65,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-soria-martin-ignacio,Martin Ignacio Soria,2025,no_localizada,,,,,,,,,10121.3715,1459.4167,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-bullrich-patricia,Patricia Bullrich,2017,oficial_consolidado_oa,Anual,1,413421,5964512.53,0.00,5964512.53,483743394.26,317697.29,124.7956,18.7742,100.00,100.00,100.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-bullrich-patricia,Patricia Bullrich,2018,oficial_consolidado_oa,Anual,1,413426,11807749.88,0.00,11807749.88,648614655.73,312305.76,184.2552,37.8083,197.97,134.08,98.30,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-bullrich-patricia,Patricia Bullrich,2019,oficial_consolidado_oa,Baja,0,418770,16806012.96,0.00,16806012.96,600117767.81,280591.25,283.4442,59.8950,281.77,124.06,88.32,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
sen-bullrich-patricia,Patricia Bullrich,2020,no_localizada,,,,,,,,,385.8826,84.1450,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-bullrich-patricia,Patricia Bullrich,2021,no_localizada,,,,,,,,,582.4575,102.7500,,,,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,No se localizó una DJPI consolidada para esta persona y año; no equivale a patrimonio cero. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo.
sen-bullrich-patricia,Patricia Bullrich,2022,oficial_consolidado_oa,Anual,0,676249,24621661.28,0.00,24621661.28,219643686.15,139004.67,1134.5875,177.1283,412.80,45.40,43.75,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,"Identidad confirmada por cruce oficial; selección Anual > Baja > Inicial, luego rectificativa y dj_id. La Cámara acredita el cargo vigente y una fuente independiente enlaza el historial OA de otro organismo."
