"00384"	"UALA BANK S.A.U."	"202605"	"100010000000"	"A C T I V O"	353773712.00	619333156.00	573992935.00	636749099.00	665037041.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010100000"	"   Efectivo y deposito en bancos"	45807298.00	54412827.00	42344538.00	23334023.00	48773548.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010200000"	"   Títulos Públicos y Privados"	192253671.00	234859776.00	230324247.00	285773970.00	291834952.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010300000"	"   Préstamos"	92007385.00	238015435.00	225532020.00	197300994.00	196772030.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010302000"	"      Sector Financiero"	0.00	22072329.00	27015096.00	24014000.00	28045863.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	93307868.00	339551066.00	329124099.00	241578375.00	228768616.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303005"	"         Doc a sola firma, descont. y comprados"	800000.00	2550000.00	7371856.00	6459208.00	9034208.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303020"	"         Personales"	67385548.00	225182972.00	215738119.00	154612073.00	144847086.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303030"	"         Otros"	19851565.00	71793892.00	66863571.00	60140690.00	56505592.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	5270755.00	36203985.00	35908016.00	17281326.00	15532437.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303055"	"         Intereses documentados"	0.00	0.00	-175620.00	-183600.00	-264465.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010303060"	"         Ajustes NIIF"	0.00	3820217.00	3418157.00	3268678.00	3113758.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010304000"	"      Previsiones"	-1300483.00	-123607960.00	-130607175.00	-68291381.00	-60042449.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010400000"	"   Otros Cred.por Interm.Finan."	20776541.00	83625900.00	61363201.00	77498064.00	70308338.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010700000"	"   Créditos Diversos"	1656004.00	3569939.00	9099664.00	47331552.00	50837699.00
"00384"	"UALA BANK S.A.U."	"202605"	"100010800000"	"   Propiedad, plantas y equipo"	93900.00	3142273.00	3272126.00	3268403.00	3250912.00
"00384"	"UALA BANK S.A.U."	"202605"	"100011000000"	"   Activos Intangibles"	1178913.00	1707006.00	2057139.00	2242093.00	3259562.00
"00384"	"UALA BANK S.A.U."	"202605"	"100020000000"	"P A S I V O"	329692949.00	581774728.00	506989153.00	572337759.00	603693042.00
