"00266"	"BNP PARIBAS"	"202605"	"100010000000"	"A C T I V O"	140150760.00	203371672.00	199735672.00	209579028.00	229216571.00
"00266"	"BNP PARIBAS"	"202605"	"100010100000"	"   Efectivo y deposito en bancos"	7228986.00	8831405.00	10289110.00	10572323.00	9046607.00
"00266"	"BNP PARIBAS"	"202605"	"100010200000"	"   Títulos Públicos y Privados"	18471676.00	69914237.00	72191928.00	130803288.00	111038927.00
"00266"	"BNP PARIBAS"	"202605"	"100010300000"	"   Préstamos"	21693163.00	38818938.00	34474442.00	17088434.00	5317601.00
"00266"	"BNP PARIBAS"	"202605"	"100010302000"	"      Sector Financiero"	18052582.00	23135260.00	19086438.00	0.00	0.00
"00266"	"BNP PARIBAS"	"202605"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	3640581.00	15704079.00	15393944.00	17094654.00	5321681.00
"00266"	"BNP PARIBAS"	"202605"	"100010303001"	"         Adelantos"	3640581.00	15704079.00	15393944.00	17094654.00	5321681.00
"00266"	"BNP PARIBAS"	"202605"	"100010304000"	"      Previsiones"	0.00	-20401.00	-5940.00	-6220.00	-4080.00
"00266"	"BNP PARIBAS"	"202605"	"100010400000"	"   Otros Cred.por Interm.Finan."	49650693.00	42777472.00	43038733.00	20352400.00	38523217.00
"00266"	"BNP PARIBAS"	"202605"	"100010700000"	"   Créditos Diversos"	40990578.00	40499674.00	37193471.00	28249400.00	62719146.00
"00266"	"BNP PARIBAS"	"202605"	"100010800000"	"   Propiedad, plantas y equipo"	1971341.00	2376350.00	2394226.00	2360352.00	2419961.00
"00266"	"BNP PARIBAS"	"202605"	"100011000000"	"   Activos Intangibles"	144319.00	153593.00	153760.00	152828.00	151107.00
"00266"	"BNP PARIBAS"	"202605"	"100011200000"	"   Partidas Pend. de Imputación"	4.00	3.00	2.00	3.00	5.00
"00266"	"BNP PARIBAS"	"202605"	"100020000000"	"P A S I V O"	61436777.00	101627296.00	90497350.00	98840005.00	116762854.00
"00266"	"BNP PARIBAS"	"202605"	"100020100000"	"   Depósitos"	45222653.00	46060057.00	50372660.00	56304338.00	51616368.00
"00266"	"BNP PARIBAS"	"202605"	"100020102000"	"      Sector Financiero"	2920.00	5682.00	1772.00	4897.00	3020.00
