tender_id,tender_date,scheduled_settlement_date,instrument,isin,native_currency,offers_received,offered_notional_native,offered_effective_native,offered_effective_ars,cutoff_price_per_100,weighted_average_price,awarded_notional_native,awarded_effective_native,reference_fx_ars_per_usd,awarded_effective_ars,result_status,source_id,source_locator,settlement_confirmation,caveat
T20080828_B2012,2008-08-28,2008-09-02,BODEN_2012,ARARGE034678,USD,17,31611700,12979032.95,39297915.97,N/A,N/A,0,0,3.0278,0,DESIERTA,e0_argentina_resultado_recompra_2008_08_28,PDF_pp1_2,NOT_APPLICABLE_NO_AWARD,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080828_B2013,2008-08-28,2008-09-02,BODEN_2013,ARARGE035709,USD,16,16305400,8079141.50,24462024.63,N/A,N/A,0,0,3.0278,0,DESIERTA,e0_argentina_resultado_recompra_2008_08_28,PDF_pp1_2,NOT_APPLICABLE_NO_AWARD,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080828_GDPARS,2008-08-28,2008-09-02,GDP_UNIT_ARS,ARARGE03E147,ARS,23,208849732,19509635.97,19509635.97,9.03,8.99,110073135,9890509.02,1,9890509.02,ADJUDICADA,e0_argentina_resultado_recompra_2008_08_28,PDF_pp1_3,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080828_GDPUSD,2008-08-28,2008-09-02,GDP_UNIT_USD_LAW_AR,ARARGE03E154,USD,18,129265697,13579792.21,41116894.85,N/A,N/A,0,0,3.0278,0,DESIERTA,e0_argentina_resultado_recompra_2008_08_28,PDF_pp1_3,NOT_APPLICABLE_NO_AWARD,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080904_B2012,2008-09-04,2008-09-09,BODEN_2012,ARARGE034678,USD,49,200677500,80639324.81,245643511.24,39.70,39.66,4193000,1662735.00,3.0462,5065023.36,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_04,PDF_pp1_2,AGGREGATE_Q3_DEBT_REDUCTION_EXACT_MATCH_PER_ROUND_CAJA_AND_PAYMENT_OPEN,"El cuadro oficial Q3 reduce exactamente el residual agregado adjudicado; no identifica la transferencia de esta oferta, el asiento por ronda ni el pago BCRA."
T20080904_B2013,2008-09-04,2008-09-09,BODEN_2013,ARARGE035709,USD,17,47537100,23155390.90,70535951.76,48.25,48.17,6382000,3074085.80,3.0462,9364280.16,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_04,PDF_pp1_2,AGGREGATE_Q3_DEBT_REDUCTION_EXACT_MATCH_PER_ROUND_CAJA_AND_PAYMENT_OPEN,"El cuadro oficial Q3 reduce exactamente el residual agregado adjudicado; no identifica la transferencia de esta oferta, el asiento por ronda ni el pago BCRA."
T20080904_GDPARS,2008-09-04,2008-09-09,GDP_UNIT_ARS,ARARGE03E147,ARS,44,706121834,67009116.23,67009116.23,9.00,9.00,52268,4704.12,1,4704.12,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_04,PDF_pp1_3,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080904_GDPUSD,2008-09-04,2008-09-09,GDP_UNIT_USD_LAW_AR,ARARGE03E154,USD,26,186144546,18317268.77,55798064.11,8.85,8.84,21250000,1877825.00,3.0462,5720230.52,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_04,PDF_pp1_3,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080911_B2012,2008-09-11,2008-09-16,BODEN_2012,ARARGE034678,USD,31,205539300,81787828.70,250925058.45,37.84,37.67,13000000,4896800.00,3.068,15023382.40,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_11,PDF_pp1_2,AGGREGATE_Q3_DEBT_REDUCTION_EXACT_MATCH_PER_ROUND_CAJA_AND_PAYMENT_OPEN,"El cuadro oficial Q3 reduce exactamente el residual agregado adjudicado; no identifica la transferencia de esta oferta, el asiento por ronda ni el pago BCRA."
T20080911_B2013,2008-09-11,2008-09-16,BODEN_2013,ARARGE035709,USD,14,19597700,9151062.27,28075459.04,45.89,45.61,6766000,3085917.40,3.068,9467594.58,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_11,PDF_pp1_2,AGGREGATE_Q3_DEBT_REDUCTION_EXACT_MATCH_PER_ROUND_CAJA_AND_PAYMENT_OPEN,"El cuadro oficial Q3 reduce exactamente el residual agregado adjudicado; no identifica la transferencia de esta oferta, el asiento por ronda ni el pago BCRA."
T20080911_GDPARS,2008-09-11,2008-09-16,GDP_UNIT_ARS,ARARGE03E147,ARS,26,562370902,51103155.47,51103155.47,8.75,8.74,300570000,26267385.00,1,26267385.00,ADJUDICADA,e0_argentina_resultado_recompra_2008_09_11,PDF_pp1_3,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20080911_GDPUSD,2008-09-11,2008-09-16,GDP_UNIT_USD_LAW_AR,ARARGE03E154,USD,25,217364295,19945118.18,61191622.58,N/A,N/A,0,0,3.068,0,DESIERTA,e0_argentina_resultado_recompra_2008_09_11,PDF_pp1_3,NOT_APPLICABLE_NO_AWARD,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20081002_GDPARS,2008-10-02,2008-10-07,GDP_UNIT_ARS,ARARGE03E147,ARS,31,1835073908,155112913.75,155112913.75,8.40,8.33,634646647,52843086.96,1,52843086.96,ADJUDICADA,e0_argentina_resultado_recompra_2008_10_02,PDF_pp1_2,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
T20081002_GDPUSD,2008-10-02,2008-10-07,GDP_UNIT_USD_LAW_AR,ARARGE03E154,USD,15,31314913,2544253.28,7976234.03,7.60,7.60,8230362,625205.34,3.135,1960018.74,ADJUDICADA,e0_argentina_resultado_recompra_2008_10_02,PDF_pp1_2,SCHEDULED_NOT_INDEPENDENTLY_CONFIRMED,Resultado publicado y fecha prevista no equivalen a confirmación posterior de Caja/BCRA; participante no equivale a tenedor final.
