"00301"	"BANCO PIANO S.A."	"202512"	"100010000000"	"A C T I V O"	178858830.00	318004584.00	381097677.00	387083714.00	379809408.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010100000"	"   Efectivo y deposito en bancos"	51831638.00	101744595.00	92678211.00	84196022.00	88181286.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010200000"	"   Títulos Públicos y Privados"	39520829.00	118483986.00	119932406.00	122191196.00	125030418.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010300000"	"   Préstamos"	23671238.00	53719411.00	118277644.00	121021579.00	124069939.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	24550566.00	55018084.00	121120169.00	124128104.00	126876066.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303001"	"         Adelantos"	1775470.00	3291032.00	9507519.00	8590260.00	7048215.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303005"	"         Doc a sola firma, descont. y comprados"	124360.00	2832996.00	18887751.00	18988090.00	18904356.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303020"	"         Personales"	19115889.00	43827705.00	84556128.00	87962414.00	91531838.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303030"	"         Otros"	1212875.00	413000.00	577200.00	580300.00	583767.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	2321972.00	4653351.00	7591571.00	8007040.00	8807890.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010304000"	"      Previsiones"	-879328.00	-1298673.00	-2842525.00	-3106525.00	-2806127.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010400000"	"   Otros Cred.por Interm.Finan."	50399606.00	21795676.00	20660689.00	25648265.00	12766304.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010700000"	"   Créditos Diversos"	4364607.00	5135030.00	8740688.00	12749817.00	7994401.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010800000"	"   Propiedad, plantas y equipo"	6176008.00	13442472.00	15829912.00	15953596.00	16410878.00
"00301"	"BANCO PIANO S.A."	"202512"	"100010900000"	"   Bienes Diversos"	2756692.00	3534007.00	4320952.00	4384447.00	4430874.00
"00301"	"BANCO PIANO S.A."	"202512"	"100011000000"	"   Activos Intangibles"	138212.00	149407.00	657175.00	938792.00	925308.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020000000"	"P A S I V O"	158315522.00	265208107.00	307575345.00	311201361.00	301333654.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020100000"	"   Depósitos"	140406337.00	231559507.00	267101327.00	267529338.00	264202377.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020102000"	"      Sector Financiero"	0.00	3238.00	8534.00	13267.00	2621.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103000"	"      Sector Privado no Financiero y Residentes en el Ext."	140406337.00	231556269.00	267092793.00	267516071.00	264199756.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103001"	"         Cuentas corrientes"	28935638.00	39612746.00	41235548.00	36040106.00	25486712.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103005"	"         Caja de ahorros"	61974576.00	135874796.00	133462808.00	135492579.00	147122306.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103010"	"         Plazo fijo e inversiones a plazo"	44462183.00	50242658.00	85317858.00	88717513.00	83838176.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103015"	"         Otros"	3259842.00	5329379.00	6492363.00	6569196.00	7029267.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020103020"	"         Intereses y dif. cotiz. deveng. a pagar"	1774098.00	496690.00	584216.00	696677.00	723295.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020200000"	"   Otras Oblig.por Intermed. Financ."	11480960.00	23466483.00	21919654.00	18001515.00	17817919.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020300000"	"   Obligaciones Diversas"	6417629.00	10144048.00	18449172.00	25563147.00	19199571.00
"00301"	"BANCO PIANO S.A."	"202512"	"100020400000"	"   Provisiones"	10596.00	38069.00	105192.00	107361.00	113787.00
"00301"	"BANCO PIANO S.A."	"202512"	"100030000000"	"P A T R I M O N I O   N E T O"	20543308.00	52796477.00	73522332.00	75882353.00	78475754.00
"00301"	"BANCO PIANO S.A."	"202512"	"100030100000"	"   Capital, Aportes, Reservas y ORI acumulado"	18661131.00	44735845.00	65901941.00	67531642.00	69453100.00
"00301"	"BANCO PIANO S.A."	"202512"	"100030600000"	"   Resultados no asignados"	1882177.00	8060632.00	7620391.00	8350711.00	9022654.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040000000"	"R D O S. I N T E G R A L E S  A C U M.  D E L  P E R I O D O"	2190279.00	8060632.00	7620391.00	8350711.00	9022654.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040100000"	"   Ingresos financieros"	96634701.00	137202121.00	114257864.00	128083350.00	144056645.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040100005"	"      Por Intereses"	85075353.00	120728291.00	93836560.00	106131438.00	120193577.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040100090"	"      Otros Ingresos Financieros"	11559348.00	16473830.00	20421304.00	21951912.00	23863068.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040200000"	"   Egresos financieros"	-51192352.00	-48145442.00	-29827932.00	-32962968.00	-36303329.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040200005"	"      Por Intereses"	-45768364.00	-40473988.00	-20954114.00	-23020332.00	-25017492.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040200090"	"      Otros Egresos Financieros"	-5423988.00	-7671454.00	-8873818.00	-9942636.00	-11285837.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040300000"	"   Cargo por incobrabilidad"	-1794787.00	-1450176.00	-2858395.00	-3328973.00	-3221690.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040400000"	"   Ingresos por servicios"	6965064.00	15236161.00	13557331.00	15059006.00	17030416.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040500000"	"   Egresos por servicios"	-3340577.00	-4468924.00	-6476266.00	-7285804.00	-8248099.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040700000"	"   Gastos de administración"	-33169514.00	-66473815.00	-63246901.00	-71273974.00	-79968056.00
"00301"	"BANCO PIANO S.A."	"202512"	"100040800000"	"   Créditos recuperados y previsiones desafectadas"	561089.00	349590.00	438160.00	467785.00	498930.00
"00301"	"BANCO PIANO S.A."	"202512"	"100041200000"	"   Resultado monetario"	-11334215.00	-21647364.00	-12270190.00	-14049212.00	-16154341.00
"00301"	"BANCO PIANO S.A."	"202512"	"100041300000"	"   Otros"	-310974.00	-4029516.00	-2549953.00	-2871010.00	-3260422.00
"00301"	"BANCO PIANO S.A."	"202512"	"100041400000"	"   Impuesto a las ganancias"	-828156.00	1487997.00	-3403327.00	-3487489.00	-5407400.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050000000"	"PARTIDAS FUERA DE BALANCE"	0.00	0.00	0.00	0.00	0.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050100000"	"   Créditos irrecuperables en partidas fuera del balance"	542022.00	918071.00	1150178.00	1270068.00	1420380.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050200000"	"   Contingentes acreedoras"	315901.00	511923.00	5169665.00	5422237.00	5179521.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050300000"	"   De Control acreedoras"	275.00	140801.00	11398.00	750.00	54579.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050400000"	"   De Derivados acreedoras"	647511.00	907014.00	1912105.00	2555582.00	4335444.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050600000"	"   Contingentes deudoras"	5669680.00	2075955.00	4616521.00	4740136.00	3235179.00
"00301"	"BANCO PIANO S.A."	"202512"	"100050700000"	"   De Control deudoras"	82313954.00	147120232.00	204145261.00	204426002.00	215806361.00
