"AA120"	"BANCOS PRIVADOS"	"202506"	"100010000000"	"A C T I V O"	57732191931.00	124772099406.0	140778955204.0	145233582849.0	150955131123.0
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010100000"	"   Efectivo y deposito en bancos"	10249347879.00	24596594185.00	23835959433.00	24170944300.00	24998758729.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010200000"	"   Títulos Públicos y Privados"	12053725828.00	34260377609.00	34218288056.00	35323042990.00	37035718694.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010300000"	"   Préstamos"	13308506217.00	45939985160.00	58763699803.00	62776322570.00	66361839681.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010301000"	"      Sector Público no Financiero"	56169732.00	204814768.00	213429634.00	207134257.00	270329066.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010302000"	"      Sector Financiero"	250820798.00	1255814613.00	1778820403.00	2166306035.00	2428070380.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303000"	"      Sector Privado no Financiero y Residentes en el Ext."	13414172143.00	45774784755.00	58793483384.00	62725235994.00	66179832065.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303001"	"         Adelantos"	1444913331.00	4203262145.00	6242719899.00	6755805568.00	7646675798.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303005"	"         Doc a sola firma, descont. y comprados"	3155306674.00	11590133599.00	13466145409.00	14233534304.00	14937350475.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303010"	"         Hipotecarios"	175327222.00	955512435.00	1724937379.00	1959588889.00	2215174504.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303015"	"         Prendarios"	716855309.00	2419877862.00	3187357171.00	3320348174.00	3471945946.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303020"	"         Personales"	1092152537.00	5565216165.00	8085552466.00	8597800315.00	8906087667.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303030"	"         Otros"	5917656570.00	18876825820.00	23296106176.00	24819657441.00	25907135829.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303045"	"         Intereses y dif. cotiz. deveng. a cobrar"	1267969930.00	2707825399.00	3308859766.00	3569336565.00	3648066306.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303050"	"         Cobros no aplicados"	-2906047.00	-6269475.00	-6070670.00	-10582034.00	-9966531.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303055"	"         Intereses documentados"	-227776333.00	-349475220.00	-359009448.00	-366288589.00	-369657402.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010303060"	"         Ajustes NIIF"	-125327050.00	-188123975.00	-153114764.00	-153964639.00	-172980527.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010304000"	"      Previsiones"	-412656456.00	-1295428976.00	-2022033618.00	-2322353716.00	-2516391830.00
"AA120"	"BANCOS PRIVADOS"	"202506"	"100010400000"	"   Otros Cred.por Interm.Finan."	15598187259.00	6745311828.00	8522228290.00	7323851992.00	8599095340.00
